Area;Regione;prov;2017_CodCom;NTN_2017_Box;NTN_2017_Depositi_Pert
"Nord Est";"Veneto";"PD";"A001";252,960000;8,200000
"Nord Ovest";"Lombardia";"LO";"A004";0,000000;0,000000
"Nord Ovest";"Lombardia";"LC";"A005";43,840000;12,610000
"Centro";"Toscana";"SI";"A006";29,000000;13,220000
"Isole";"Sardegna";"OR";"A007";0,000000;0,000000
"Sud";"Abruzzo ";"PE";"A008";0,000000;3,000000
"Nord Ovest";"Lombardia";"MI";"A010";278,610000;34,060000
"Sud";"Basilicata";"PZ";"A013";1,000000;2,500000
"Isole";"Sicilia";"RG";"A014";8,000000;4,160000
"Sud";"Puglia";"FG";"A015";5,000000;2,000000
"Nord Ovest";"Piemonte";"CN";"A016";1,000000;0,140000
"Sud";"Basilicata";"MT";"A017";16,500000;5,000000
"Sud";"Abruzzo ";"AQ";"A018";0,000000;1,000000
"Centro";"Lazio";"RI";"A019";1,000000;2,000000
"Sud";"Basilicata";"PZ";"A020";1,870000;4,990000
"Sud";"Campania";"SA";"A023";4,000000;0,000000
"Sud";"Campania";"NA";"A024";170,500000;36,000000
"Isole";"Sicilia";"CT";"A025";6,000000;0,000000
"Isole";"Sicilia";"CT";"A026";94,850000;14,000000
"Isole";"Sicilia";"CT";"A027";122,130000;6,400000
"Isole";"Sicilia";"CT";"A028";201,880000;36,910000
"Isole";"Sicilia";"CT";"A029";60,330000;14,000000
"Centro";"Lazio";"FR";"A032";0,000000;0,000000
"Sud";"Calabria";"CS";"A033";0,000000;1,000000
"Nord Ovest";"Lombardia";"BS";"A034";4,500000;2,000000
"Centro";"Marche";"PS";"A035";7,500000;1,000000
"Nord Ovest";"Lombardia";"MN";"A038";10,000000;1,000000
"Nord Ovest";"Lombardia";"CR";"A039";2,000000;0,000000
"Centro";"Lazio";"VT";"A040";15,500000;11,500000
"Sud";"Calabria";"CS";"A041";1,000000;3,000000
"Sud";"Puglia";"LE";"A042";2,000000;0,000000
"Sud";"Calabria";"VV";"A043";1,000000;0,000000
"Centro";"Marche";"AP";"A044";6,660000;3,000000
"Centro";"Umbria";"TR";"A045";13,000000;2,000000
"Centro";"Marche";"AP";"A047";15,850000;2,960000
"Sud";"Puglia";"BA";"A048";82,050000;24,800000
"Isole";"Sicilia";"CL";"A049";0,000000;0,000000
"Sud";"Molise";"CB";"A050";0,000000;1,000000
"Sud";"Molise";"IS";"A051";0,000000;0,000000
"Nord Ovest";"Piemonte";"AL";"A052";143,600000;37,000000
"Sud";"Calabria";"CS";"A053";10,000000;8,370000
"Centro";"Lazio";"FR";"A054";0,000000;5,000000
"Sud";"Puglia";"BA";"A055";67,300000;20,500000
"Isole";"Sicilia";"CT";"A056";72,890000;27,600000
"Nord Ovest";"Lombardia";"BG";"A057";11,500000;1,500000
"Nord Ovest";"Lombardia";"BG";"A058";3,000000;0,000000
"Nord Est";"Veneto";"RO";"A059";102,500000;11,690000
"Nord Ovest";"Lombardia";"BS";"A060";65,110000;5,000000
"Nord Est";"Veneto";"VR";"A061";34,000000;4,000000
"Centro";"Lazio";"RM";"A062";2,000000;4,530000
"Sud";"Campania";"NA";"A064";43,360000;20,400000
"Sud";"Calabria";"RC";"A065";0,000000;0,000000
"Nord Est";"Emilia-Romagna";"PC";"A067";12,130000;3,000000
"Sud";"Campania";"NA";"A068";25,800000;8,300000
"Isole";"Sardegna";"SS";"A069";0,000000;1,000000
"Isole";"Sicilia";"EN";"A070";19,800000;14,280000
"Centro";"Toscana";"PT";"A071";113,940000;6,300000
"Nord Ovest";"Piemonte";"AT";"A072";8,500000;0,170000
"Nord Ovest";"Piemonte";"TO";"A074";11,750000;0,750000
"Nord Est";"Veneto";"PD";"A075";9,750000;3,000000
"Nord Ovest";"Lombardia";"CR";"A076";33,750000;0,000000
"Sud";"Calabria";"RC";"A077";0,000000;0,000000
"Sud";"Molise";"IS";"A080";4,500000;1,000000
"Centro";"Lazio";"FR";"A081";0,000000;0,000000
"Nord Ovest";"Lombardia";"BS";"A082";5,500000;0,000000
"Nord Est";"Veneto";"BL";"A083";33,060000;4,000000
"Centro";"Lazio";"RM";"A084";6,760000;4,670000
"Nord Ovest";"Lombardia";"VA";"A085";13,000000;2,000000
"Nord Ovest";"Lombardia";"MI";"A087";166,000000;22,420000
"Nord Ovest";"Piemonte";"NO";"A088";21,500000;0,500000
"Isole";"Sicilia";"AG";"A089";36,310000;48,170000
"Sud";"Campania";"SA";"A091";69,920000;14,690000
"Centro";"Marche";"AN";"A092";18,830000;0,830000
"Nord Est";"Veneto";"VI";"A093";11,000000;0,000000
"Nord Ovest";"Valle d'Aosta";"AO";"A094";40,200000;8,140000
"Nord Ovest";"Lombardia";"MI";"A096";16,170000;0,000000
"Isole";"Sardegna";"OR";"A097";1,000000;0,000000
"Isole";"Sicilia";"EN";"A098";5,080000;4,000000
"Sud";"Abruzzo ";"AQ";"A100";3,000000;0,000000
"Sud";"Campania";"AV";"A101";7,860000;6,000000
"Sud";"Calabria";"CS";"A102";1,000000;1,000000
"Sud";"Calabria";"CS";"A105";0,000000;1,000000
"Sud";"Campania";"CE";"A106";0,980000;0,000000
"Nord Ovest";"Piemonte";"BI";"A107";1,000000;1,000000
"Nord Ovest";"Valle d'Aosta";"AO";"A108";16,000000;7,000000
"Nord Ovest";"Piemonte";"TO";"A109";27,670000;3,000000
"Sud";"Campania";"BN";"A110";12,500000;6,000000
"Nord Ovest";"Liguria";"IM";"A111";2,000000;7,000000
"Nord Ovest";"Lombardia";"LC";"A112";27,000000;8,000000
"Nord Ovest";"Piemonte";"CN";"A113";1,000000;0,930000
"Isole";"Sardegna";"SS";"A115";0,000000;1,000000
"Nord Ovest";"Piemonte";"TO";"A117";3,000000;1,000000
"Nord Ovest";"Lombardia";"PV";"A118";2,000000;0,000000
"Nord Ovest";"Piemonte";"VC";"A119";31,170000;2,790000
"Sud";"Abruzzo ";"PE";"A120";2,000000;3,000000
"Nord Est";"Veneto";"BL";"A121";8,670000;1,170000
"Nord Ovest";"Liguria";"SV";"A122";186,830000;41,960000
"Centro";"Lazio";"FR";"A123";8,250000;9,000000
"Nord Ovest";"Piemonte";"CN";"A124";319,430000;31,550000
"Sud";"Abruzzo ";"TE";"A125";150,130000;68,260000
"Isole";"Sardegna";"OR";"A126";0,000000;0,000000
"Nord Ovest";"Lombardia";"MI";"A127";49,600000;5,140000
"Sud";"Campania";"SA";"A128";5,000000;2,600000
"Nord Ovest";"Lombardia";"BG";"A129";85,950000;4,000000
"Nord Ovest";"Piemonte";"VC";"A130";1,000000;0,000000
"Sud";"Basilicata";"PZ";"A131";2,000000;3,000000
"Centro";"Lazio";"RM";"A132";210,420000;41,670000
"Nord Ovest";"Lombardia";"PV";"A134";1,000000;0,000000
"Nord Ovest";"Lombardia";"SO";"A135";0,000000;8,000000
"Nord Est";"Veneto";"VR";"A137";22,500000;1,000000
"Nord Est";"Emilia-Romagna";"PR";"A138";6,610000;1,000000
"Nord Ovest";"Piemonte";"CN";"A139";0,000000;1,000000
"Nord Ovest";"Lombardia";"CO";"A143";40,750000;9,440000
"Nord Ovest";"Liguria";"SV";"A145";153,170000;51,950000
"Nord Ovest";"Piemonte";"AL";"A146";0,000000;2,000000
"Sud";"Puglia";"BA";"A149";34,050000;22,500000
"Sud";"Puglia";"FG";"A150";0,000000;0,000000
"Nord Ovest";"Lombardia";"CO";"A153";29,250000;8,210000
"Nord Est";"Veneto";"VI";"A154";7,390000;0,000000
"Sud";"Calabria";"CZ";"A155";0,000000;2,000000
"Nord Ovest";"Piemonte";"TO";"A157";7,500000;0,500000
"Nord Ovest";"Lombardia";"MI";"A159";68,740000;4,500000
"Sud";"Calabria";"CS";"A160";1,000000;0,000000
"Nord Est";"Veneto";"PD";"A161";417,070000;2,750000
"Nord Est";"Emilia-Romagna";"RE";"A162";76,810000;2,750000
"Nord Ovest";"Lombardia";"BG";"A163";130,330000;11,540000
"Nord Ovest";"Lombardia";"CO";"A164";20,150000;1,660000
"Nord Ovest";"Liguria";"SV";"A165";70,000000;11,420000
"Nord Ovest";"Liguria";"SV";"A166";52,500000;26,500000
"Nord Ovest";"Lombardia";"VA";"A167";31,550000;4,000000
"Nord Ovest";"Lombardia";"PV";"A171";0,000000;0,000000
"Nord Ovest";"Lombardia";"SO";"A172";3,000000;13,820000
"Nord Ovest";"Piemonte";"AT";"A173";0,000000;1,000000
"Nord Ovest";"Lombardia";"PV";"A175";37,500000;0,000000
"Isole";"Sicilia";"TP";"A176";57,350000;33,320000
"Isole";"Sicilia";"ME";"A177";0,330000;2,330000
"Isole";"Sardegna";"OR";"A180";0,000000;1,000000
"Isole";"Sicilia";"AG";"A181";0,000000;5,500000
"Nord Ovest";"Piemonte";"AL";"A182";538,220000;58,610000
"Sud";"Calabria";"CS";"A183";0,000000;1,000000
"Sud";"Puglia";"LE";"A184";2,000000;7,000000
"Sud";"Puglia";"LE";"A185";17,500000;6,000000
"Sud";"Campania";"SA";"A186";1,500000;0,000000
"Sud";"Abruzzo ";"AQ";"A187";9,000000;5,080000
"Nord Ovest";"Lombardia";"BS";"A188";9,670000;4,000000
"Nord Ovest";"Piemonte";"AL";"A189";1,380000;0,000000
"Nord Est";"Emilia-Romagna";"RA";"A191";57,680000;1,000000
"Isole";"Sardegna";"SS";"A192";332,710000;51,750000
"Nord Ovest";"Lombardia";"BG";"A193";6,900000;0,000000
"Isole";"Sicilia";"ME";"A194";0,890000;5,000000
"Isole";"Sicilia";"PA";"A195";1,000000;5,500000
"Sud";"Basilicata";"MT";"A196";1,000000;4,000000
"Nord Ovest";"Piemonte";"AL";"A197";4,000000;3,000000
"Nord Ovest";"Piemonte";"VC";"A198";2,000000;1,000000
"Nord Ovest";"Piemonte";"TO";"A199";1,000000;1,000000
"Sud";"Campania";"CE";"A200";2,000000;5,000000
"Isole";"Sicilia";"ME";"A201";4,000000;5,130000
"Isole";"Sicilia";"PA";"A202";4,830000;3,920000
"Isole";"Sicilia";"PA";"A203";0,000000;1,000000
"Isole";"Sardegna";"OR";"A204";0,000000;0,000000
"Nord Ovest";"Valle d'Aosta";"AO";"A205";1,000000;2,000000
"Nord Est";"Veneto";"BL";"A206";27,000000;7,250000
"Centro";"Umbria";"TR";"A207";10,000000;3,000000
"Sud";"Puglia";"LE";"A208";3,000000;6,000000
"Centro";"Lazio";"RM";"A210";2,000000;8,750000
"Nord Ovest";"Piemonte";"AL";"A211";1,000000;0,000000
"Nord Ovest";"Lombardia";"BG";"A214";40,900000;2,030000
"Nord Ovest";"Lombardia";"BG";"A215";62,040000;6,330000
"Nord Ovest";"Lombardia";"BG";"A216";57,060000;3,000000
"Nord Ovest";"Lombardia";"BG";"A217";38,340000;5,000000
"Nord Ovest";"Piemonte";"TO";"A218";33,190000;6,000000
"Nord Est";"Veneto";"VI";"A220";6,000000;0,000000
"Nord Ovest";"Piemonte";"TO";"A221";0,250000;1,000000
"Nord Ovest";"Piemonte";"TO";"A222";144,360000;11,000000
"Nord Est";"Emilia-Romagna";"PC";"A223";36,420000;5,080000
"Nord Ovest";"Lombardia";"CO";"A224";15,000000;7,000000
"Sud";"Puglia";"BA";"A225";263,520000;73,760000
"Nord Ovest";"Liguria";"SV";"A226";4,500000;5,500000
"Nord Ovest";"Piemonte";"AL";"A227";1,000000;0,000000
"Sud";"Campania";"AV";"A228";3,000000;6,930000
"Isole";"Sicilia";"PA";"A229";8,000000;2,000000
"Sud";"Campania";"SA";"A230";7,000000;11,000000
"Nord Est";"Veneto";"VI";"A231";143,170000;13,500000
"Centro";"Marche";"AP";"A233";30,750000;3,000000
"Sud";"Calabria";"CS";"A234";0,000000;0,000000
"Sud";"Abruzzo ";"CH";"A235";20,500000;4,000000
"Nord Est";"Veneto";"VI";"A236";9,500000;1,170000
"Nord Est";"Veneto";"TV";"A237";31,330000;1,500000
"Nord Ovest";"Piemonte";"CN";"A238";2,000000;0,000000
"Isole";"Sicilia";"PA";"A239";9,380000;6,250000
"Sud";"Calabria";"CS";"A240";0,000000;0,000000
"Centro";"Toscana";"LU";"A241";145,420000;15,170000
"Centro";"Umbria";"TR";"A242";4,000000;2,000000
"Sud";"Campania";"CE";"A243";0,500000;0,000000
"Centro";"Lazio";"FR";"A244";0,000000;2,000000
"Nord Ovest";"Piemonte";"AL";"A245";1,000000;1,000000
"Nord Ovest";"Lombardia";"BG";"A246";173,080000;18,350000
"Nord Ovest";"Lombardia";"CO";"A249";26,110000;5,000000
"Sud";"Campania";"SA";"A251";0,000000;8,170000
"Centro";"Marche";"AP";"A252";11,960000;3,940000
"Sud";"Calabria";"CS";"A253";36,850000;7,630000
"Nord Est";"Friuli- Venezia Giulia";"UD";"A254";4,000000;0,000000
"Sud";"Calabria";"CZ";"A255";0,000000;0,000000
"Centro";"Lazio";"FR";"A256";1,000000;4,000000
"Sud";"Calabria";"CZ";"A257";0,000000;0,000000
"Centro";"Lazio";"RI";"A258";4,540000;2,770000
"Nord Ovest";"Lombardia";"BG";"A259";11,000000;2,080000
"Nord Ovest";"Liguria";"SP";"A261";26,760000;17,960000
"Centro";"Umbria";"TR";"A262";38,080000;13,330000
"Sud";"Calabria";"CS";"A263";5,000000;2,570000
"Nord Ovest";"Piemonte";"NO";"A264";2,250000;0,000000
"Sud";"Campania";"BN";"A265";1,000000;0,000000
"Nord Est";"Friuli- Venezia Giulia";"UD";"A267";1,000000;2,970000
"Sud";"Campania";"NA";"A268";1,000000;6,330000
"Centro";"Lazio";"FR";"A269";34,830000;19,000000
"Sud";"Abruzzo ";"TE";"A270";3,000000;2,000000
"Centro";"Marche";"AN";"A271";330,470000;71,150000
"Sud";"Calabria";"CZ";"A272";0,000000;0,000000
"Nord Ovest";"Lombardia";"SO";"A273";2,000000;2,000000
"Nord Ovest";"Piemonte";"TO";"A275";15,750000;5,000000
"Nord Ovest";"Liguria";"SV";"A278";131,350000;48,750000
"Nord Ovest";"Piemonte";"BI";"A280";13,000000;6,500000
"Sud";"Puglia";"LE";"A281";4,000000;1,000000
"Nord Ovest";"Piemonte";"TO";"A282";2,500000;0,000000
"Nord Est";"Friuli- Venezia Giulia";"PN";"A283";1,000000;0,000000
"Sud";"Campania";"AV";"A284";2,000000;0,000000
"Sud";"Puglia";"BA";"A285";339,610000;141,210000
"Isole";"Sardegna";"SS";"A287";2,000000;0,000000
"Nord Ovest";"Lombardia";"BS";"A288";2,640000;0,000000
"Nord Ovest";"Lombardia";"VA";"A290";30,680000;4,000000
"Centro";"Toscana";"AR";"A291";15,570000;4,500000
"Nord Est";"Veneto";"VR";"A292";20,500000;1,000000
"Nord Ovest";"Lombardia";"BS";"A293";15,890000;2,950000
"Sud";"Campania";"SA";"A294";73,220000;22,080000
"Nord Ovest";"Piemonte";"TO";"A295";1,000000;2,000000
"Nord Est";"Veneto";"PD";"A296";14,230000;1,000000
"Centro";"Lazio";"RM";"A297";60,500000;9,860000
"Nord Ovest";"Lombardia";"CR";"A299";11,830000;0,000000
"Nord Ovest";"Piemonte";"AT";"A300";7,000000;0,000000
"Nord Ovest";"Lombardia";"LC";"A301";1,110000;2,000000
"Nord Est";"Veneto";"VE";"A302";10,270000;3,000000
"Sud";"Calabria";"RC";"A303";0,000000;2,000000
"Nord Ovest";"Lombardia";"BG";"A304";22,000000;1,500000
"Nord Ovest";"Valle d'Aosta";"AO";"A305";4,830000;4,220000
"Nord Ovest";"Valle d'Aosta";"AO";"A308";3,000000;0,500000
"Centro";"Lazio";"RM";"A309";0,000000;0,000000
"Centro";"Lazio";"FR";"A310";27,000000;10,020000
"Nord Ovest";"Piemonte";"AT";"A312";0,000000;1,000000
"Isole";"Sicilia";"ME";"A313";0,000000;2,500000
"Sud";"Calabria";"RC";"A314";0,000000;0,000000
"Centro";"Lazio";"RI";"A315";1,000000;3,000000
"Nord Ovest";"Piemonte";"VB";"A317";3,060000;2,050000
"Sud";"Abruzzo ";"AQ";"A318";1,000000;0,000000
"Nord Ovest";"Lombardia";"CO";"A319";10,000000;1,000000
"Sud";"Puglia";"FG";"A320";0,710000;0,000000
"Sud";"Basilicata";"PZ";"A321";2,000000;6,000000
"Centro";"Lazio";"RM";"A323";276,810000;55,770000
"Nord Est";"Emilia-Romagna";"BO";"A324";123,450000;2,000000
"Nord Ovest";"Piemonte";"VB";"A325";0,000000;0,000000
"Nord Ovest";"Valle d'Aosta";"AO";"A326";283,350000;92,150000
"Centro";"Marche";"PS";"A327";1,000000;1,500000
"Sud";"Campania";"BN";"A328";1,500000;1,000000
"Centro";"Marche";"MC";"A329";3,000000;1,000000
"Sud";"Campania";"BN";"A330";0,000000;0,000000
"Nord Ovest";"Lombardia";"CO";"A333";73,170000;9,590000
"Centro";"Marche";"MC";"A334";8,000000;1,000000
"Centro";"Marche";"AP";"A335";1,000000;0,750000
"Nord Ovest";"Lombardia";"SO";"A337";70,530000;24,050000
"Nord Ovest";"Liguria";"IM";"A338";0,000000;14,000000
"Sud";"Puglia";"FG";"A339";23,500000;3,630000
"Sud";"Calabria";"CS";"A340";0,000000;0,000000
"Centro";"Lazio";"LT";"A341";423,450000;93,930000
"Sud";"Campania";"SA";"A343";1,500000;5,000000
"Nord Ovest";"Liguria";"IM";"A344";0,000000;0,000000
"Sud";"Abruzzo ";"AQ";"A345";348,430000;138,750000
"Sud";"Campania";"AV";"A347";6,000000;1,000000
"Centro";"Lazio";"FR";"A348";3,000000;0,000000
"Sud";"Puglia";"LE";"A350";5,000000;1,000000
"Isole";"Sicilia";"AG";"A351";11,000000;7,250000
"Nord Ovest";"Piemonte";"AT";"A352";2,000000;0,000000
"Nord Est";"Friuli- Venezia Giulia";"PN";"A354";4,170000;1,000000
"Isole";"Sardegna";"NU";"A355";61,350000;5,000000
"Isole";"Sardegna";"OR";"A357";1,000000;2,000000
"Nord Ovest";"Piemonte";"VC";"A358";3,000000;0,000000
"Isole";"Sardegna";"CA";"A359";12,000000;3,200000
"Nord Est";"Veneto";"TV";"A360";41,500000;9,000000
"Centro";"Lazio";"FR";"A363";2,750000;6,000000
"Nord Ovest";"Lombardia";"BG";"A365";57,280000;10,000000
"Centro";"Marche";"AN";"A366";2,000000;1,830000
"Sud";"Abruzzo ";"CH";"A367";1,000000;0,000000
"Isole";"Sardegna";"OR";"A368";0,000000;2,000000
"Centro";"Toscana";"GR";"A369";12,000000;11,340000
"Centro";"Lazio";"RM";"A370";7,000000;0,000000
"Nord Ovest";"Lombardia";"VA";"A371";82,910000;11,500000
"Nord Ovest";"Liguria";"SP";"A373";40,000000;31,280000
"Nord Est";"Veneto";"VR";"A374";43,780000;3,000000
"Nord Ovest";"Lombardia";"MI";"A375";56,000000;3,000000
"Nord Ovest";"Lombardia";"MI";"A376";201,600000;33,000000
"Nord Est";"Veneto";"VI";"A377";40,000000;10,250000
"Isole";"Sardegna";"SS";"A379";0,000000;0,000000
"Isole";"Sardegna";"OR";"A380";1,000000;0,000000
"Nord Ovest";"Lombardia";"SO";"A382";11,340000;8,000000
"Nord Ovest";"Lombardia";"BG";"A383";17,450000;1,500000
"Sud";"Calabria";"RC";"A385";5,000000;5,000000
"Sud";"Calabria";"VV";"A386";1,000000;0,000000
"Nord Ovest";"Lombardia";"PV";"A387";4,000000;0,000000
"Nord Ovest";"Liguria";"GE";"A388";138,260000;27,480000
"Nord Ovest";"Lombardia";"MI";"A389";272,790000;44,000000
"Centro";"Toscana";"AR";"A390";554,070000;85,910000
"Nord Ovest";"Lombardia";"CO";"A391";7,320000;6,000000
"Nord Est";"Emilia-Romagna";"BO";"A392";93,140000;3,000000
"Nord Est";"Emilia-Romagna";"FE";"A393";98,830000;4,860000
"Nord Ovest";"Piemonte";"CN";"A394";6,000000;1,000000
"Nord Ovest";"Piemonte";"CN";"A396";1,000000;1,000000
"Sud";"Calabria";"CZ";"A397";0,000000;0,000000
"Sud";"Abruzzo ";"CH";"A398";0,000000;2,000000
"Sud";"Campania";"AV";"A399";31,750000;18,000000
"Nord Est";"Veneto";"RO";"A400";8,000000;3,000000
"Centro";"Lazio";"RM";"A401";60,750000;15,000000
"Sud";"Abruzzo ";"CH";"A402";1,000000;0,000000
"Sud";"Campania";"CE";"A403";9,000000;4,530000
"Nord Ovest";"Piemonte";"TO";"A405";11,000000;0,000000
"Isole";"Sardegna";"NU";"A407";1,000000;1,000000
"Nord Ovest";"Piemonte";"VB";"A409";12,500000;0,830000
"Centro";"Lazio";"VT";"A412";0,000000;0,000000
"Nord Ovest";"Lombardia";"MI";"A413";128,770000;11,510000
"Nord Ovest";"Piemonte";"NO";"A414";12,000000;2,000000
"Sud";"Basilicata";"PZ";"A415";1,000000;3,000000
"Nord Ovest";"Liguria";"IM";"A418";0,000000;0,000000
"Isole";"Sardegna";"CA";"A419";0,000000;0,000000
"Centro";"Lazio";"FR";"A421";3,000000;0,000000
"Nord Ovest";"Liguria";"SV";"A422";2,000000;2,000000
"Nord Ovest";"Valle d'Aosta";"AO";"A424";2,000000;5,000000
"Sud";"Puglia";"LE";"A425";4,670000;1,000000
"Nord Ovest";"Piemonte";"VB";"A427";0,000000;1,000000
"Nord Ovest";"Piemonte";"NO";"A429";114,490000;13,000000
"Nord Ovest";"Lombardia";"CO";"A430";45,870000;4,000000
"Sud";"Campania";"BN";"A431";5,000000;2,000000
"Sud";"Campania";"BN";"A432";0,000000;0,330000
"Centro";"Lazio";"FR";"A433";5,000000;5,000000
"Nord Est";"Veneto";"PD";"A434";12,900000;2,000000
"Nord Est";"Veneto";"RO";"A435";15,000000;1,000000
"Nord Ovest";"Piemonte";"AL";"A436";64,500000;9,000000
"Centro";"Marche";"AP";"A437";0,000000;3,000000
"Nord Est";"Veneto";"PD";"A438";19,500000;0,500000
"Centro";"Umbria";"TR";"A439";2,000000;3,000000
"Nord Ovest";"Lombardia";"BG";"A440";18,200000;0,000000
"Nord Ovest";"Lombardia";"VA";"A441";51,000000;8,500000
"Nord Est";"Veneto";"BL";"A443";7,500000;1,330000
"Nord Est";"Veneto";"VI";"A444";22,050000;6,670000
"Sud";"Abruzzo ";"TE";"A445";0,000000;1,000000
"Centro";"Lazio";"RM";"A446";1,000000;3,520000
"Nord Est";"Friuli- Venezia Giulia";"UD";"A447";11,000000;3,830000
"Nord Est";"Friuli- Venezia Giulia";"UD";"A448";8,000000;1,000000
"Centro";"Lazio";"RM";"A449";36,500000;5,000000
"Nord Ovest";"Lombardia";"BS";"A451";37,500000;5,000000
"Nord Ovest";"Valle d'Aosta";"AO";"A452";1,000000;2,500000
"Isole";"Sardegna";"SS";"A453";105,790000;29,520000
"Isole";"Sardegna";"NU";"A454";1,000000;0,000000
"Sud";"Campania";"NA";"A455";18,500000;5,290000
"Nord Est";"Veneto";"PD";"A458";18,830000;0,000000
"Nord Est";"Veneto";"VI";"A459";157,980000;6,170000
"Sud";"Campania";"SA";"A460";24,500000;14,000000
"Centro";"Toscana";"SI";"A461";45,000000;13,670000
"Centro";"Marche";"AP";"A462";176,600000;39,170000
"Sud";"Puglia";"FG";"A463";13,500000;7,170000
"Centro";"Lazio";"RI";"A464";1,000000;3,000000
"Nord Est";"Veneto";"VI";"A465";111,880000;10,590000
"Nord Ovest";"Piemonte";"VC";"A466";8,000000;0,000000
"Nord Est";"Veneto";"VI";"A467";3,000000;0,000000
"Centro";"Toscana";"SI";"A468";44,880000;7,840000
"Nord Ovest";"Lombardia";"MN";"A470";55,000000;5,000000
"Nord Est";"Veneto";"TV";"A471";64,000000;7,500000
"Centro";"Lazio";"RI";"A472";5,000000;0,000000
"Nord Ovest";"Lombardia";"MI";"A473";368,010000;37,000000
"Isole";"Sardegna";"CA";"A474";89,000000;14,000000
"Centro";"Umbria";"PG";"A475";138,330000;24,980000
"Nord Ovest";"Lombardia";"CO";"A476";29,250000;2,000000
"Isole";"Sardegna";"OR";"A477";0,000000;0,000000
"Isole";"Sicilia";"EN";"A478";8,590000;1,650000
"Nord Ovest";"Piemonte";"AT";"A479";491,620000;63,310000
"Isole";"Sardegna";"OR";"A480";0,000000;0,000000
"Sud";"Abruzzo ";"AQ";"A481";2,000000;3,000000
"Sud";"Basilicata";"PZ";"A482";14,000000;4,000000
"Sud";"Campania";"SA";"A484";0,000000;0,000000
"Sud";"Abruzzo ";"CH";"A485";27,000000;4,890000
"Centro";"Lazio";"FR";"A486";4,000000;2,000000
"Sud";"Campania";"SA";"A487";0,000000;0,000000
"Sud";"Abruzzo ";"TE";"A488";21,500000;8,000000
"Sud";"Campania";"AV";"A489";29,000000;13,030000
"Centro";"Umbria";"TR";"A490";5,750000;2,000000
"Nord Est";"Friuli- Venezia Giulia";"UD";"A491";6,000000;1,000000
"Isole";"Sardegna";"NU";"A492";0,000000;0,000000
"Centro";"Marche";"PS";"A493";0,330000;1,330000
"Isole";"Sicilia";"SR";"A494";83,150000;25,820000
"Sud";"Campania";"SA";"A495";4,170000;4,500000
"Centro";"Toscana";"MS";"A496";34,900000;24,500000
"Nord Ovest";"Piemonte";"VB";"A497";0,000000;2,000000
"Nord Ovest";"Liguria";"IM";"A499";0,000000;0,000000
"Nord Est";"Veneto";"BL";"A501";35,190000;7,000000
"Centro";"Lazio";"FR";"A502";2,000000;6,000000
"Isole";"Sardegna";"NU";"A503";0,000000;0,000000
"Nord Ovest";"Liguria";"GE";"A506";9,000000;5,000000
"Sud";"Campania";"AV";"A508";5,690000;5,000000
"Sud";"Campania";"AV";"A509";203,040000;44,570000
"Nord Ovest";"Lombardia";"BG";"A511";0,000000;0,000000
"Sud";"Campania";"CE";"A512";181,040000;25,600000
"Sud";"Puglia";"TA";"A514";3,890000;4,000000
"Sud";"Abruzzo ";"AQ";"A515";153,320000;34,680000
"Nord Est";"Friuli- Venezia Giulia";"PN";"A516";62,000000;10,500000
"Nord Ovest";"Lombardia";"BG";"A517";15,830000;0,990000
"Nord Ovest";"Piemonte";"TO";"A518";94,260000;11,000000
"Sud";"Basilicata";"PZ";"A519";8,670000;7,470000
"Nord Ovest";"Valle d'Aosta";"AO";"A521";0,000000;0,000000
"Isole";"Sicilia";"SR";"A522";39,640000;14,580000
"Nord Ovest";"Piemonte";"AL";"A523";0,000000;1,000000
"Nord Ovest";"Piemonte";"TO";"A525";12,500000;1,500000
"Nord Ovest";"Lombardia";"CR";"A526";0,000000;0,000000
"Nord Ovest";"Piemonte";"AT";"A527";0,000000;1,500000
"Nord Ovest";"Lombardia";"BG";"A528";58,900000;1,000000
"Nord Ovest";"Lombardia";"BS";"A529";51,500000;5,000000
"Nord Est";"Friuli- Venezia Giulia";"PN";"A530";99,000000;23,000000
"Nord Ovest";"Lombardia";"VA";"A531";29,810000;8,500000
"Nord Ovest";"Lombardia";"VA";"A532";2,000000;0,000000
"Nord Ovest";"Lombardia";"BG";"A533";0,000000;0,000000
"Nord Ovest";"Piemonte";"VB";"A534";5,220000;11,570000
"Sud";"Campania";"NA";"A535";6,720000;13,140000
"Nord Ovest";"Liguria";"IM";"A536";0,000000;12,170000
"Nord Ovest";"Lombardia";"PV";"A538";0,000000;0,000000
"Nord Est";"Veneto";"RO";"A539";67,400000;6,000000
"Nord Est";"Veneto";"VR";"A540";8,800000;4,000000
"Centro";"Toscana";"AR";"A541";1,000000;1,000000
"Sud";"Calabria";"CZ";"A542";2,000000;6,670000
"Sud";"Calabria";"RC";"A544";1,000000;0,760000
"Isole";"Sicilia";"PA";"A546";50,020000;33,830000
"Nord Est";"Emilia-Romagna";"RA";"A547";78,290000;6,000000
"Nord Ovest";"Lombardia";"PV";"A550";3,000000;0,000000
"Nord Est";"Emilia-Romagna";"RA";"A551";15,000000;0,000000
"Sud";"Calabria";"RC";"A552";8,800000;5,000000
"Nord Est";"Friuli- Venezia Giulia";"UD";"A553";18,500000;1,500000
"Nord Ovest";"Piemonte";"CN";"A555";4,000000;1,000000
