AREA;Regione;prov;2011_CodCom;NTN_2011_Box;NTN_2011_Depositi_Pert
Nord Ovest;Liguria;GE;H183;264,05;96,36
Nord Ovest;Liguria;GE;H212;65,5;11,75
Nord Ovest;Liguria;GE;H258;0;3,5
Nord Ovest;Liguria;GE;H536;25;13,5
Nord Ovest;Liguria;GE;H546;0;1
Nord Ovest;Liguria;GE;H581;13,5;7,46
Nord Ovest;Liguria;GE;H599;4;5
Nord Ovest;Liguria;GE;H802;12,5;8,56
Nord Ovest;Liguria;GE;I225;75,11;21,5
Nord Ovest;Liguria;GE;I346;39,34;18,66
Nord Ovest;Liguria;GE;I368;16,2;2
Nord Ovest;Liguria;GE;I475;12,97;8
Nord Ovest;Liguria;GE;I640;20,17;39,14
Nord Ovest;Liguria;GE;I693;216,7;34,58
Nord Ovest;Liguria;GE;I852;36;6,5
Nord Ovest;Liguria;GE;L167;2;1,33
Nord Ovest;Liguria;GE;L298;12,2;7,5
Nord Ovest;Liguria;GE;L416;0;1
Nord Ovest;Liguria;GE;L507;7;7
Nord Ovest;Liguria;GE;L546;2;1,33
Nord Ovest;Liguria;GE;M105;3;0
Nord Ovest;Liguria;GE;M182;42;16,03
Nord Ovest;Liguria;IM;A111;0;3
Nord Ovest;Liguria;IM;A338;1;14
Nord Ovest;Liguria;IM;A344;0;0
Nord Ovest;Liguria;IM;A418;0;0
Nord Ovest;Liguria;IM;A499;0;3,33
Nord Ovest;Liguria;IM;A536;1;17,4
Nord Ovest;Liguria;IM;A581;0;4
Nord Ovest;Liguria;IM;A984;119,19;57
Nord Ovest;Liguria;IM;A993;0;7
Nord Ovest;Liguria;IM;B020;1;8,5
Nord Ovest;Liguria;IM;B559;22;12
Nord Ovest;Liguria;IM;B734;0,33;1
Nord Ovest;Liguria;IM;B814;0;1
Nord Ovest;Liguria;IM;C110;0;0
Nord Ovest;Liguria;IM;C143;11;1
Nord Ovest;Liguria;IM;C511;0;20
Nord Ovest;Liguria;IM;C559;44,5;14
Nord Ovest;Liguria;IM;C578;0;3
Nord Ovest;Liguria;IM;C657;0;1
Nord Ovest;Liguria;IM;C660;0;2
Nord Ovest;Liguria;IM;C718;16,34;11
Nord Ovest;Liguria;IM;C755;6;2,5
Nord Ovest;Liguria;IM;D087;0;7
Nord Ovest;Liguria;IM;D114;12,5;3
Nord Ovest;Liguria;IM;D293;11;3,5
Nord Ovest;Liguria;IM;D296;42;11
Nord Ovest;Liguria;IM;D297;96,18;21
Nord Ovest;Liguria;IM;D298;5;8
Nord Ovest;Liguria;IM;D318;5;10
Nord Ovest;Liguria;IM;D319;1;6
Nord Ovest;Liguria;IM;E290;431,12;125,08
Nord Ovest;Liguria;IM;E346;2;5
Nord Ovest;Liguria;IM;E719;0;1
Nord Ovest;Liguria;IM;F123;1;3
Nord Ovest;Liguria;IM;F290;0;3,5
Nord Ovest;Liguria;IM;F406;0;1
Nord Ovest;Liguria;IM;F528;0;0
Nord Ovest;Liguria;IM;G041;0;1
Nord Ovest;Liguria;IM;G164;68,16;16,17
Nord Ovest;Liguria;IM;G454;2;11
Nord Ovest;Liguria;IM;G607;2;5
Nord Ovest;Liguria;IM;G632;1,33;12,64
Nord Ovest;Liguria;IM;G660;0;9
Nord Ovest;Liguria;IM;G814;0;1
Nord Ovest;Liguria;IM;G840;7,5;8
Nord Ovest;Liguria;IM;G890;1;2
Nord Ovest;Liguria;IM;H027;1;6,5
Nord Ovest;Liguria;IM;H180;2;1,5
Nord Ovest;Liguria;IM;H257;12;8
Nord Ovest;Liguria;IM;H328;25;14,12
Nord Ovest;Liguria;IM;H460;0;2,33
Nord Ovest;Liguria;IM;H763;75,05;23,59
Nord Ovest;Liguria;IM;H780;3;3
Nord Ovest;Liguria;IM;H957;27,58;2
Nord Ovest;Liguria;IM;I138;432,05;156,27
Nord Ovest;Liguria;IM;I365;49,1;8,17
Nord Ovest;Liguria;IM;I556;1;0
Nord Ovest;Liguria;IM;I796;0;5
Nord Ovest;Liguria;IM;L024;54,83;31,68
Nord Ovest;Liguria;IM;L146;0;0
Nord Ovest;Liguria;IM;L430;1;4
Nord Ovest;Liguria;IM;L596;24;7
Nord Ovest;Liguria;IM;L599;29;12
Nord Ovest;Liguria;IM;L693;0;1
Nord Ovest;Liguria;IM;L741;96,43;74
Nord Ovest;Liguria;IM;L809;0;0
Nord Ovest;Liguria;IM;L943;0;9,5
Nord Ovest;Liguria;SP;A261;32,5;6,14
Nord Ovest;Liguria;SP;A373;18;13,33
Nord Ovest;Liguria;SP;A836;6;5
Nord Ovest;Liguria;SP;A932;28,5;13,3
Nord Ovest;Liguria;SP;A961;5;7,92
Nord Ovest;Liguria;SP;A992;9;1,22
Nord Ovest;Liguria;SP;B214;6;1
Nord Ovest;Liguria;SP;B410;0;6
Nord Ovest;Liguria;SP;B838;0;0
Nord Ovest;Liguria;SP;B839;0;0
Nord Ovest;Liguria;SP;C240;27,15;7,43
Nord Ovest;Liguria;SP;D265;4;8,88
Nord Ovest;Liguria;SP;D655;62;26,58
Nord Ovest;Liguria;SP;D758;1,5;6,5
Nord Ovest;Liguria;SP;E070;5;7
Nord Ovest;Liguria;SP;E463;366,99;166,39
Nord Ovest;Liguria;SP;E542;110,5;22,63
Nord Ovest;Liguria;SP;E560;40,22;13
Nord Ovest;Liguria;SP;E842;1;4
Nord Ovest;Liguria;SP;F609;1;4
Nord Ovest;Liguria;SP;G143;12,5;3,62
Nord Ovest;Liguria;SP;G664;1;4,7
Nord Ovest;Liguria;SP;G925;12;10,09
Nord Ovest;Liguria;SP;H275;23,33;14
Nord Ovest;Liguria;SP;H304;2;16
Nord Ovest;Liguria;SP;H461;0;1
Nord Ovest;Liguria;SP;I363;123,25;20,59
Nord Ovest;Liguria;SP;I449;167,67;41,13
Nord Ovest;Liguria;SP;L681;4,16;7
Nord Ovest;Liguria;SP;L774;0;6
Nord Ovest;Liguria;SP;L819;17,71;12,94
Nord Ovest;Liguria;SP;M177;1;5,13
Nord Ovest;Liguria;SV;A122;252,17;54,64
Nord Ovest;Liguria;SV;A145;235,02;65,59
Nord Ovest;Liguria;SV;A165;76,9;10,54
Nord Ovest;Liguria;SV;A166;74;18,33
Nord Ovest;Liguria;SV;A226;7,33;7
Nord Ovest;Liguria;SV;A278;207,54;81,25
Nord Ovest;Liguria;SV;A422;3;3
Nord Ovest;Liguria;SV;A593;2;1
Nord Ovest;Liguria;SV;A647;2;5,5
Nord Ovest;Liguria;SV;A796;44,75;2
Nord Ovest;Liguria;SV;A931;59;6,26
Nord Ovest;Liguria;SV;A999;99,95;25
Nord Ovest;Liguria;SV;B005;57,95;9
Nord Ovest;Liguria;SV;B048;0;1
Nord Ovest;Liguria;SV;B369;72,75;23,33
Nord Ovest;Liguria;SV;B409;27;2
Nord Ovest;Liguria;SV;B416;5;3
Nord Ovest;Liguria;SV;B748;41,5;5,56
Nord Ovest;Liguria;SV;B927;1;5
Nord Ovest;Liguria;SV;C063;2;1
Nord Ovest;Liguria;SV;C276;2;2
Nord Ovest;Liguria;SV;C443;48,67;9,52
Nord Ovest;Liguria;SV;C463;17,44;6
Nord Ovest;Liguria;SV;C510;134,29;45,57
Nord Ovest;Liguria;SV;C729;7;6
Nord Ovest;Liguria;SV;D095;3;1
Nord Ovest;Liguria;SV;D264;12,32;4,08
Nord Ovest;Liguria;SV;D424;0;1
Nord Ovest;Liguria;SV;D522;6;1
Nord Ovest;Liguria;SV;D600;222,83;45
Nord Ovest;Liguria;SV;D927;19,5;7
Nord Ovest;Liguria;SV;E064;4;4
Nord Ovest;Liguria;SV;E066;1;0
Nord Ovest;Liguria;SV;E414;24,67;9,4
Nord Ovest;Liguria;SV;E632;210,28;50,01
Nord Ovest;Liguria;SV;E816;69;3,67
Nord Ovest;Liguria;SV;E860;2,5;4
Nord Ovest;Liguria;SV;F046;0;1
Nord Ovest;Liguria;SV;F213;37,89;9
Nord Ovest;Liguria;SV;F226;2;2
Nord Ovest;Liguria;SV;F813;1,5;1,5
Nord Ovest;Liguria;SV;F847;0;2
Nord Ovest;Liguria;SV;F926;53;13
Nord Ovest;Liguria;SV;G076;0;0
Nord Ovest;Liguria;SV;G144;6;1,5
Nord Ovest;Liguria;SV;G155;2;1
Nord Ovest;Liguria;SV;G281;2;2
Nord Ovest;Liguria;SV;G542;3;5
Nord Ovest;Liguria;SV;G605;290,41;52,32
Nord Ovest;Liguria;SV;G741;3;1
Nord Ovest;Liguria;SV;G866;2,75;5,75
Nord Ovest;Liguria;SV;H126;30,83;21,46
Nord Ovest;Liguria;SV;H266;1;1
Nord Ovest;Liguria;SV;H452;2,5;4
Nord Ovest;Liguria;SV;I453;13,25;2,66
Nord Ovest;Liguria;SV;I480;398,74;146,98
Nord Ovest;Liguria;SV;I926;121,5;11
Nord Ovest;Liguria;SV;I946;18,17;10
Nord Ovest;Liguria;SV;I947;3;3,5
Nord Ovest;Liguria;SV;L152;1;1
Nord Ovest;Liguria;SV;L190;33;6
Nord Ovest;Liguria;SV;L315;25;4
Nord Ovest;Liguria;SV;L499;1;4
Nord Ovest;Liguria;SV;L528;46;22,17
Nord Ovest;Liguria;SV;L675;101,9;23,51
Nord Ovest;Liguria;SV;L730;0;0
Nord Ovest;Liguria;SV;L823;2;0
Nord Ovest;Liguria;SV;L975;27,5;6
Nord Ovest;Liguria;SV;M197;0;0
Nord Ovest;Lombardia;BG;A057;10;1
Nord Ovest;Lombardia;BG;A058;7,16;2
Nord Ovest;Lombardia;BG;A129;94,75;3,5
Nord Ovest;Lombardia;BG;A163;182,74;19,58
Nord Ovest;Lombardia;BG;A193;10;2,5
Nord Ovest;Lombardia;BG;A214;56,28;6,86
Nord Ovest;Lombardia;BG;A215;64,43;5,59
Nord Ovest;Lombardia;BG;A216;73,17;8,67
Nord Ovest;Lombardia;BG;A217;32,76;9,5
Nord Ovest;Lombardia;BG;A246;175,23;14,6
Nord Ovest;Lombardia;BG;A259;26;1
Nord Ovest;Lombardia;BG;A304;26,5;2
Nord Ovest;Lombardia;BG;A365;57,88;4,03
Nord Ovest;Lombardia;BG;A383;37,94;3
Nord Ovest;Lombardia;BG;A440;24,5;0
Nord Ovest;Lombardia;BG;A511;0;3
Nord Ovest;Lombardia;BG;A517;60,1;1
Nord Ovest;Lombardia;BG;A528;51,84;5,89
Nord Ovest;Lombardia;BG;A533;0;0
Nord Ovest;Lombardia;BG;A557;66,5;1
Nord Ovest;Lombardia;BG;A631;2;0
Nord Ovest;Lombardia;BG;A664;16,55;1,5
Nord Ovest;Lombardia;BG;A684;28,5;3,02
Nord Ovest;Lombardia;BG;A732;1;0,8
Nord Ovest;Lombardia;BG;A786;13,5;2,87
Nord Ovest;Lombardia;BG;A794;1456,54;143,57
Nord Ovest;Lombardia;BG;A815;14,75;2
Nord Ovest;Lombardia;BG;A846;22,83;2
Nord Ovest;Lombardia;BG;A903;4;0
Nord Ovest;Lombardia;BG;A937;65,58;3
Nord Ovest;Lombardia;BG;A950;107;10,17
Nord Ovest;Lombardia;BG;A962;75,17;6,02
Nord Ovest;Lombardia;BG;A963;125,84;6,83
Nord Ovest;Lombardia;BG;B010;7,4;0
Nord Ovest;Lombardia;BG;B083;2;0
Nord Ovest;Lombardia;BG;B088;33,66;4,34
Nord Ovest;Lombardia;BG;B112;2;1
Nord Ovest;Lombardia;BG;B123;14;0
Nord Ovest;Lombardia;BG;B137;94,93;4
Nord Ovest;Lombardia;BG;B138;69,74;4
Nord Ovest;Lombardia;BG;B140;25,39;3
Nord Ovest;Lombardia;BG;B178;68,69;6,5
Nord Ovest;Lombardia;BG;B217;8;2
Nord Ovest;Lombardia;BG;B223;72,14;4,88
Nord Ovest;Lombardia;BG;B310;46;3
Nord Ovest;Lombardia;BG;B393;36,5;1
Nord Ovest;Lombardia;BG;B395;44,53;4,21
Nord Ovest;Lombardia;BG;B434;84,51;7,25
Nord Ovest;Lombardia;BG;B442;43,67;1
Nord Ovest;Lombardia;BG;B471;4;0,43
Nord Ovest;Lombardia;BG;B618;30,34;1
Nord Ovest;Lombardia;BG;B661;2;0
Nord Ovest;Lombardia;BG;B703;123,44;10,32
Nord Ovest;Lombardia;BG;B710;26,5;6,2
Nord Ovest;Lombardia;BG;B731;146,46;3
Nord Ovest;Lombardia;BG;B801;53,26;3
Nord Ovest;Lombardia;BG;B803;11,8;2
Nord Ovest;Lombardia;BG;B854;53,5;1,25
Nord Ovest;Lombardia;BG;B947;54,62;6,75
Nord Ovest;Lombardia;BG;B971;41,75;4,75
Nord Ovest;Lombardia;BG;B978;18,2;0,7
Nord Ovest;Lombardia;BG;C007;3;0
Nord Ovest;Lombardia;BG;C079;71,95;6
Nord Ovest;Lombardia;BG;C255;26,58;0
Nord Ovest;Lombardia;BG;C324;63,09;2,44
Nord Ovest;Lombardia;BG;C337;13;1
Nord Ovest;Lombardia;BG;C396;38,5;1
Nord Ovest;Lombardia;BG;C410;2;0
Nord Ovest;Lombardia;BG;C456;20,49;1
Nord Ovest;Lombardia;BG;C457;80,3;6
Nord Ovest;Lombardia;BG;C459;48,58;1
Nord Ovest;Lombardia;BG;C506;18;0
Nord Ovest;Lombardia;BG;C635;43,7;1,11
Nord Ovest;Lombardia;BG;C649;61,21;3,51
Nord Ovest;Lombardia;BG;C728;34,5;1
Nord Ovest;Lombardia;BG;C730;50,5;2
Nord Ovest;Lombardia;BG;C759;24,17;2,98
Nord Ovest;Lombardia;BG;C789;8,33;2,33
Nord Ovest;Lombardia;BG;C800;67,31;15,57
Nord Ovest;Lombardia;BG;C835;20,56;0
Nord Ovest;Lombardia;BG;C894;98,9;4,68
Nord Ovest;Lombardia;BG;C910;5;2
Nord Ovest;Lombardia;BG;C937;38,17;4,25
Nord Ovest;Lombardia;BG;D015;2,5;1
Nord Ovest;Lombardia;BG;D016;25;3
Nord Ovest;Lombardia;BG;D066;11;0
Nord Ovest;Lombardia;BG;D103;8,59;1
Nord Ovest;Lombardia;BG;D110;23,13;2
Nord Ovest;Lombardia;BG;D111;35;1
Nord Ovest;Lombardia;BG;D117;61,57;10,5
Nord Ovest;Lombardia;BG;D126;31;0
Nord Ovest;Lombardia;BG;D139;35,5;7
Nord Ovest;Lombardia;BG;D221;67,62;4,25
Nord Ovest;Lombardia;BG;D233;3;4,32
Nord Ovest;Lombardia;BG;D245;266,6;25,84
Nord Ovest;Lombardia;BG;D352;8;1
Nord Ovest;Lombardia;BG;D406;19;2,5
Nord Ovest;Lombardia;BG;D411;16;0,25
Nord Ovest;Lombardia;BG;D490;83,38;7,25
Nord Ovest;Lombardia;BG;D491;10;0
Nord Ovest;Lombardia;BG;D588;18,3;1
Nord Ovest;Lombardia;BG;D604;18;0,43
Nord Ovest;Lombardia;BG;D606;31,25;1
Nord Ovest;Lombardia;BG;D672;26,17;2,33
Nord Ovest;Lombardia;BG;D684;25,75;1,99
Nord Ovest;Lombardia;BG;D688;33;1
Nord Ovest;Lombardia;BG;D697;22,33;0,33
Nord Ovest;Lombardia;BG;D727;44;0
Nord Ovest;Lombardia;BG;D817;8;0
Nord Ovest;Lombardia;BG;D903;12,3;0
Nord Ovest;Lombardia;BG;D905;35,27;2,04
Nord Ovest;Lombardia;BG;D906;9;3,18
Nord Ovest;Lombardia;BG;D943;0,34;0
Nord Ovest;Lombardia;BG;D952;58,25;4,5
Nord Ovest;Lombardia;BG;D991;2,5;0
Nord Ovest;Lombardia;BG;E006;54,03;4
Nord Ovest;Lombardia;BG;E100;41,5;3,5
Nord Ovest;Lombardia;BG;E103;100,42;11,54
Nord Ovest;Lombardia;BG;E106;3,67;1
Nord Ovest;Lombardia;BG;E148;66,67;12,34
Nord Ovest;Lombardia;BG;E189;44,5;5
Nord Ovest;Lombardia;BG;E192;23,5;2
Nord Ovest;Lombardia;BG;E219;84,5;12
Nord Ovest;Lombardia;BG;E353;2,83;1
Nord Ovest;Lombardia;BG;E370;2;0
Nord Ovest;Lombardia;BG;E422;58,33;5
Nord Ovest;Lombardia;BG;E509;21,39;4,5
Nord Ovest;Lombardia;BG;E524;1;2
Nord Ovest;Lombardia;BG;E562;28,5;5,48
Nord Ovest;Lombardia;BG;E640;2,24;0
Nord Ovest;Lombardia;BG;E704;45,75;6,33
Nord Ovest;Lombardia;BG;E751;25,75;1
Nord Ovest;Lombardia;BG;E770;10,17;0
Nord Ovest;Lombardia;BG;E794;20,75;0
Nord Ovest;Lombardia;BG;E901;98,25;2,36
Nord Ovest;Lombardia;BG;E987;85,92;4,25
Nord Ovest;Lombardia;BG;F085;23,5;0
Nord Ovest;Lombardia;BG;F186;0;0
Nord Ovest;Lombardia;BG;F243;21;0,33
Nord Ovest;Lombardia;BG;F276;3;3
Nord Ovest;Lombardia;BG;F328;6;1
Nord Ovest;Lombardia;BG;F547;33,67;5
Nord Ovest;Lombardia;BG;F720;18,42;1
Nord Ovest;Lombardia;BG;F738;22,25;0
Nord Ovest;Lombardia;BG;F786;33,75;1,5
Nord Ovest;Lombardia;BG;F791;93,85;5
Nord Ovest;Lombardia;BG;F864;135,79;11,5
Nord Ovest;Lombardia;BG;F941;19,25;3,14
Nord Ovest;Lombardia;BG;G049;3;0
Nord Ovest;Lombardia;BG;G050;21,93;2,5
Nord Ovest;Lombardia;BG;G054;0;0
Nord Ovest;Lombardia;BG;G068;13;0
Nord Ovest;Lombardia;BG;G075;37,5;1,33
Nord Ovest;Lombardia;BG;G108;12,02;1
Nord Ovest;Lombardia;BG;G118;0;4
Nord Ovest;Lombardia;BG;G159;58,28;1,5
Nord Ovest;Lombardia;BG;G160;187,89;9
Nord Ovest;Lombardia;BG;G233;18,93;5
Nord Ovest;Lombardia;BG;G249;58,92;3
Nord Ovest;Lombardia;BG;G259;49,5;5
Nord Ovest;Lombardia;BG;G295;39,83;3
Nord Ovest;Lombardia;BG;G346;16,59;0
Nord Ovest;Lombardia;BG;G350;53;0
Nord Ovest;Lombardia;BG;G412;104,59;4
Nord Ovest;Lombardia;BG;G418;8,67;1
Nord Ovest;Lombardia;BG;G564;1;0
Nord Ovest;Lombardia;BG;G574;11;0
Nord Ovest;Lombardia;BG;G579;8,82;1,5
Nord Ovest;Lombardia;BG;G583;17,9;1,17
Nord Ovest;Lombardia;BG;G588;1;0
Nord Ovest;Lombardia;BG;G774;18,83;0
Nord Ovest;Lombardia;BG;G853;35,55;2,97
Nord Ovest;Lombardia;BG;G856;159,81;7,33
Nord Ovest;Lombardia;BG;G864;39,5;6
Nord Ovest;Lombardia;BG;G867;28,63;2
Nord Ovest;Lombardia;BG;G968;49;3,67
Nord Ovest;Lombardia;BG;H020;21,97;1,8
Nord Ovest;Lombardia;BG;H036;6;1
Nord Ovest;Lombardia;BG;H046;32,08;0
Nord Ovest;Lombardia;BG;H091;7;0,5
Nord Ovest;Lombardia;BG;H176;51,3;0,18
Nord Ovest;Lombardia;BG;H177;25,08;0
Nord Ovest;Lombardia;BG;H331;23,04;4
Nord Ovest;Lombardia;BG;H492;29,08;2
Nord Ovest;Lombardia;BG;H509;222,84;6,28
Nord Ovest;Lombardia;BG;H535;3;0
Nord Ovest;Lombardia;BG;H544;9,5;0
Nord Ovest;Lombardia;BG;H584;14,25;1
Nord Ovest;Lombardia;BG;H615;59,89;3,33
Nord Ovest;Lombardia;BG;H910;29;6,5
Nord Ovest;Lombardia;BG;I079;21,83;2,19
Nord Ovest;Lombardia;BG;I168;10,2;5
Nord Ovest;Lombardia;BG;I349;21,69;7
Nord Ovest;Lombardia;BG;I437;78,63;5
Nord Ovest;Lombardia;BG;I506;127,13;8,67
Nord Ovest;Lombardia;BG;I530;23,88;3
Nord Ovest;Lombardia;BG;I567;20,33;3
Nord Ovest;Lombardia;BG;I597;41,59;3,8
Nord Ovest;Lombardia;BG;I628;523,91;20,55
Nord Ovest;Lombardia;BG;I629;40,84;8,67
Nord Ovest;Lombardia;BG;I812;32;3
Nord Ovest;Lombardia;BG;I813;29,02;1
Nord Ovest;Lombardia;BG;I830;15;1
Nord Ovest;Lombardia;BG;I858;60;9,66
Nord Ovest;Lombardia;BG;I869;54,49;3
Nord Ovest;Lombardia;BG;I873;48;1,75
Nord Ovest;Lombardia;BG;I916;11,11;0
Nord Ovest;Lombardia;BG;I919;53,25;1
Nord Ovest;Lombardia;BG;I951;203,4;12,5
Nord Ovest;Lombardia;BG;I986;11;1
Nord Ovest;Lombardia;BG;I997;20,5;0
Nord Ovest;Lombardia;BG;L037;5;2
Nord Ovest;Lombardia;BG;L073;17,54;1
Nord Ovest;Lombardia;BG;L087;49,29;5
Nord Ovest;Lombardia;BG;L118;96,21;4,5
Nord Ovest;Lombardia;BG;L251;145,03;15,71
Nord Ovest;Lombardia;BG;L265;32;2
Nord Ovest;Lombardia;BG;L276;3;0
Nord Ovest;Lombardia;BG;L388;99,54;11
Nord Ovest;Lombardia;BG;L400;398,15;53,49
Nord Ovest;Lombardia;BG;L404;123,06;13,27
Nord Ovest;Lombardia;BG;L502;107,97;7
Nord Ovest;Lombardia;BG;L544;29;6,03
Nord Ovest;Lombardia;BG;L545;80,3;3,25
Nord Ovest;Lombardia;BG;L579;13,15;2,82
Nord Ovest;Lombardia;BG;L623;18,5;6
Nord Ovest;Lombardia;BG;L642;1;0
Nord Ovest;Lombardia;BG;L649;5,93;0,93
Nord Ovest;Lombardia;BG;L655;18,13;2
Nord Ovest;Lombardia;BG;L707;3;0
Nord Ovest;Lombardia;BG;L752;43,5;3,33
Nord Ovest;Lombardia;BG;L753;80,18;2,62
Nord Ovest;Lombardia;BG;L795;15,11;5,27
Nord Ovest;Lombardia;BG;L827;12,2;0
Nord Ovest;Lombardia;BG;L865;7;3
Nord Ovest;Lombardia;BG;L894;0;2
Nord Ovest;Lombardia;BG;L929;40,5;1,8
Nord Ovest;Lombardia;BG;L936;61,5;5,5
Nord Ovest;Lombardia;BG;L938;14,25;1
Nord Ovest;Lombardia;BG;M045;65,14;5,99
Nord Ovest;Lombardia;BG;M050;16,37;0
Nord Ovest;Lombardia;BG;M144;22;3
Nord Ovest;Lombardia;BG;M147;126,51;5,5
Nord Ovest;Lombardia;BG;M184;72,19;11,14
Nord Ovest;Lombardia;BS;A034;11;0
Nord Ovest;Lombardia;BS;A060;50;1,5
Nord Ovest;Lombardia;BS;A082;5;0
Nord Ovest;Lombardia;BS;A188;16;0
Nord Ovest;Lombardia;BS;A288;0;0
Nord Ovest;Lombardia;BS;A293;9;1
Nord Ovest;Lombardia;BS;A451;34,67;9,5
Nord Ovest;Lombardia;BS;A529;59,3;0
Nord Ovest;Lombardia;BS;A569;89,87;10
Nord Ovest;Lombardia;BS;A578;13,67;6,38
Nord Ovest;Lombardia;BS;A630;10,94;0
Nord Ovest;Lombardia;BS;A661;0;0
Nord Ovest;Lombardia;BS;A702;14;0
Nord Ovest;Lombardia;BS;A729;116,85;2,11
Nord Ovest;Lombardia;BS;A799;19;0,5
Nord Ovest;Lombardia;BS;A816;5;6
Nord Ovest;Lombardia;BS;A817;26,5;0
Nord Ovest;Lombardia;BS;A861;17,67;3
Nord Ovest;Lombardia;BS;A878;0,5;2
Nord Ovest;Lombardia;BS;B035;23,33;2,33
Nord Ovest;Lombardia;BS;B040;69,8;24,63
Nord Ovest;Lombardia;BS;B054;38,47;9,5
Nord Ovest;Lombardia;BS;B091;84,23;5,5
Nord Ovest;Lombardia;BS;B100;8,25;6,5
Nord Ovest;Lombardia;BS;B102;65,42;3
Nord Ovest;Lombardia;BS;B120;11,5;0
Nord Ovest;Lombardia;BS;B124;1;2,5
Nord Ovest;Lombardia;BS;B149;8,17;6,75
Nord Ovest;Lombardia;BS;B157;1853,49;146,51
Nord Ovest;Lombardia;BS;B184;4,5;3
Nord Ovest;Lombardia;BS;B365;19;2,2
Nord Ovest;Lombardia;BS;B394;66,34;2,17
Nord Ovest;Lombardia;BS;B436;35,97;1
Nord Ovest;Lombardia;BS;B450;45,58;0
Nord Ovest;Lombardia;BS;B664;8;5
Nord Ovest;Lombardia;BS;B676;1,5;0
Nord Ovest;Lombardia;BS;B698;58,5;1
Nord Ovest;Lombardia;BS;B711;89,01;5
Nord Ovest;Lombardia;BS;B817;114,55;6,5
Nord Ovest;Lombardia;BS;C055;106,98;6,75
Nord Ovest;Lombardia;BS;C072;45,5;1
Nord Ovest;Lombardia;BS;C208;176,5;7
Nord Ovest;Lombardia;BS;C293;117,08;2,75
Nord Ovest;Lombardia;BS;C330;7,67;0
Nord Ovest;Lombardia;BS;C332;62,96;2
Nord Ovest;Lombardia;BS;C408;41,28;3,5
Nord Ovest;Lombardia;BS;C417;6,33;4,83
Nord Ovest;Lombardia;BS;C439;15,33;2
Nord Ovest;Lombardia;BS;C549;7;1
Nord Ovest;Lombardia;BS;C585;2,44;4
Nord Ovest;Lombardia;BS;C591;2;0,5
Nord Ovest;Lombardia;BS;C618;102,94;8,75
Nord Ovest;Lombardia;BS;C685;4;1
Nord Ovest;Lombardia;BS;C691;3;0
Nord Ovest;Lombardia;BS;C698;7,9;0
Nord Ovest;Lombardia;BS;C760;8,5;1,86
Nord Ovest;Lombardia;BS;C806;63,99;1
Nord Ovest;Lombardia;BS;C850;16;2
Nord Ovest;Lombardia;BS;C883;10,77;1,96
Nord Ovest;Lombardia;BS;C893;62,75;4
Nord Ovest;Lombardia;BS;C925;37,5;0
Nord Ovest;Lombardia;BS;C948;170,91;12
Nord Ovest;Lombardia;BS;D058;76,81;5,79
Nord Ovest;Lombardia;BS;D064;179,33;29,34
Nord Ovest;Lombardia;BS;D082;18;0,78
